日期,b_column,尖峰出力_萬瓩,a_plant,a_units,n_units,cap_a_萬瓩,grain,category,confidence
20260523,氣渦輪,0.0,台中發電廠,GT#1|GT#2|GT#3|GT#4,4,28.0,彙總,台電自有,低
20260523,離島,12.0,尖山發電廠|塔山發電廠|協和電廠－珠山分廠,尖一機|尖二機|尖三機|尖四機|尖五機|尖六機|尖七機|尖八機|尖九機|尖十機|尖十一機|尖十二機|塔一機|塔二機|塔三機|塔四機|塔五機|塔六機|塔七機|塔八機|塔九機|塔十機|夏一機|夏二機|夏三機|夏四機|夏五機|夏六機|麒麟五機|麒麟六機|麒麟七機|麒麟八機|麒麟九機|珠一機|珠二機|珠三機|珠四機,37,25.85,彙總,台電自有,高
20260523,德基,0.0,大甲溪發電廠,德基#1機|德基#2機|德基#3機,3,23.4,彙總,台電自有,高
20260523,青山,0.0,大甲溪發電廠,青山一機|青山二機|青山三機|青山四機,4,36.8,彙總,台電自有,高
20260523,谷關,1.6,大甲溪發電廠,谷關#1機|谷關#2機|谷關#3機|谷關#4機,4,21.78,彙總,台電自有,高
20260523,天輪,2.8,大甲溪發電廠,天輪#1機|天輪#2機|天輪#3機|天輪#4機|天輪#5機,5,19.5,彙總,台電自有,高
20260523,馬鞍,1.7,大甲溪發電廠,馬鞍#1機|馬鞍#2機,2,13.35,彙總,台電自有,高
20260523,萬大,0.0,萬大發電廠,萬大#1機|萬大#2機|萬大#3機|萬大#4機,4,5.57,彙總,台電自有,高
20260523,大觀,4.4,大觀發電廠,大觀一廠#1機|大觀一廠#2機|大觀一廠#3機|大觀一廠#4機|大觀一廠#5機,5,11.0,彙總,台電自有,高
20260523,鉅工,1.8,明潭發電廠,鉅工#1機|鉅工#2機,2,4.35,彙總,台電自有,高
20260523,大觀二,0.0,大觀發電廠,大觀二廠#1機|大觀二廠#2機|大觀二廠#3機|大觀二廠#4機,4,100.0,彙總,台電自有,高
20260523,明潭,0.0,明潭發電廠,明潭#1機|明潭#2機|明潭#3機|明潭#4機|明潭#5機|明潭#6機,6,160.2,彙總,台電自有,高
20260523,碧海,0.5,東部發電廠,碧海,1,6.12,單機,台電自有,高
20260523,立霧,0.0,東部發電廠,立霧#1機|立霧#2機,2,3.2,彙總,台電自有,高
20260523,龍澗,0.0,東部發電廠,龍澗#1機|龍澗#2機,2,9.72,彙總,台電自有,高
20260523,卓蘭,2.1,卓蘭發電廠,卓蘭#1機|卓蘭#2機,2,8.0,彙總,台電自有,高
20260523,水里,0.0,明潭發電廠,水里,1,1.27,單機,台電自有,高
20260523,其他小水力,6.0,桂山發電廠|石門發電廠|卓蘭發電廠|萬大發電廠|明潭發電廠|大甲溪發電廠|曾文發電廠|高屏發電廠|東部發電廠|蘭陽發電廠,烏來#1機|烏來#2機|桂山#1機|桂山#2機|粗坑|翡翠|軟橋|石門#1機|石門#2機|義興|景山|松林#1機|松林#2機|濁水|北山|湖山|南岸二#1機|南岸二#2機|后里#1機|后里#2機|社寮|后里示範|曾文|六龜#1機|六龜#2機|竹門|龍溪|水簾|清水#1機|清水#2機|清水#3機|清流|銅門#1機|銅門#2機|銅門#3機|榕樹|初英|溪口|圓山#1機|圓山#2機|天埤#1機|天埤#2機|天埤#3機|天埤#4機,44,41.84,彙總,台電自有,中
20260523,風力發電,132.0,,,0,,彙總,再生能源彙總,無對應
20260523,太陽能發電,775.2,,,0,,彙總,再生能源彙總,無對應
20260524,核一#1,0.0,,,0,,彙總,核能,無對應
20260524,核一#2,0.0,,,0,,彙總,核能,無對應
20260524,核二#1,0.0,,,0,,彙總,核能,無對應
20260524,核二#2,0.0,,,0,,彙總,核能,無對應
20260524,核三#1,0.0,,,0,,彙總,核能,無對應
20260524,核三#2,0.0,,,0,,彙總,核能,無對應
20260524,林口#1,75.3,林口發電廠,林一機,1,80.0,單機,台電自有,高
20260524,林口#2,76.3,林口發電廠,林二機,1,80.0,單機,台電自有,高
20260524,林口#3,75.5,林口發電廠,林三機,1,80.0,單機,台電自有,高
20260524,台中#1,46.2,台中發電廠,中一機,1,55.0,單機,台電自有,高
20260524,台中#2,44.8,台中發電廠,中二機,1,55.0,單機,台電自有,高
20260524,台中#3,48.0,台中發電廠,中三機,1,55.0,單機,台電自有,高
20260524,台中#4,46.8,台中發電廠,中四機,1,55.0,單機,台電自有,高
20260524,台中#5,47.9,台中發電廠,中五機,1,55.0,單機,台電自有,高
20260524,台中#6,0.0,台中發電廠,中六機,1,55.0,單機,台電自有,高
20260524,台中#7,48.0,台中發電廠,中七機,1,55.0,單機,台電自有,高
20260524,台中#8,47.9,台中發電廠,中八機,1,55.0,單機,台電自有,高
20260524,台中#9,47.0,台中發電廠,中九機,1,55.0,單機,台電自有,高
20260524,台中#10,47.0,台中發電廠,中十機,1,55.0,單機,台電自有,高
20260524,興達#1,0.0,興達發電廠,,0,0,彙總,台電自有,高
20260524,興達#2,0.0,興達發電廠,,0,0,彙總,台電自有,高
20260524,興達#3,0.0,興達發電廠,興三機,1,55.0,單機,台電自有,高
20260524,興達#4,0.0,興達發電廠,興四機,1,55.0,單機,台電自有,高
20260524,大林#1,75.9,大林發電廠,大一機,1,80.0,單機,台電自有,高
20260524,大林#2,75.8,大林發電廠,大二機,1,80.0,單機,台電自有,高
20260524,和平#1,57.4,,,0,,彙總,民營電廠IPP,無對應
20260524,和平#2,57.2,,,0,,彙總,民營電廠IPP,無對應
20260524,麥寮#1,47.5,,,0,,彙總,民營電廠IPP,無對應
20260524,麥寮#2,0.0,,,0,,彙總,民營電廠IPP,無對應
20260524,麥寮#3,47.9,,,0,,彙總,民營電廠IPP,無對應
20260524,汽電共生,86.3,,,0,,彙總,汽電共生,無對應
20260524,大潭 (#1-#9),678.9,大潭發電廠,大潭複一機|大潭複二機|大潭複三機|大潭複四機|大潭複五機|大潭複六機|#GT7,7,498.42,彙總,台電自有,中
20260524,通霄 (#1-#6、GT#9),202.2,通霄發電廠,通霄複一機|通霄複二機|通霄複三機|通霄複四機|通霄複五機|通霄複六機|#GT9,7,395.19,彙總,台電自有,高
20260524,興達 (#1-#5),146.3,興達發電廠,興達複一機|興達複二機|興達複三機|興達複四機|興達複五機,5,222.59,彙總,台電自有,高
20260524,南部 (#1-#4),99.1,南部發電廠,南部複一機|南部複二機|南部複三機|南部複四機,4,111.78,彙總,台電自有,高
20260524,大林(#5-#6),39.5,大林發電廠,大六機,1,55.0,單機,台電自有,中
20260524,海湖 (#1-#2),45.4,,,0,,彙總,民營電廠IPP,無對應
20260524,國光 #1,46.1,,,0,,彙總,民營電廠IPP,無對應
20260524,新桃#1,46.2,,,0,,彙總,民營電廠IPP,無對應
20260524,星彰#1,43.9,,,0,,彙總,民營電廠IPP,無對應
20260524,星元#1,45.2,,,0,,彙總,民營電廠IPP,無對應
20260524,嘉惠(#1~#2),111.3,,,0,,彙總,民營電廠IPP,無對應
20260524,豐德(#1-#3),197.0,,,0,,彙總,民營電廠IPP,無對應
20260524,協和 (#1-#4),27.9,協和發電廠,協三機|協四機,2,100.0,彙總,台電自有,中
20260524,氣渦輪,0.0,台中發電廠,GT#1|GT#2|GT#3|GT#4,4,28.0,彙總,台電自有,低
20260524,離島,14.5,尖山發電廠|塔山發電廠|協和電廠－珠山分廠,尖一機|尖二機|尖三機|尖四機|尖五機|尖六機|尖七機|尖八機|尖九機|尖十機|尖十一機|尖十二機|塔一機|塔二機|塔三機|塔四機|塔五機|塔六機|塔七機|塔八機|塔九機|塔十機|夏一機|夏二機|夏三機|夏四機|夏五機|夏六機|麒麟五機|麒麟六機|麒麟七機|麒麟八機|麒麟九機|珠一機|珠二機|珠三機|珠四機,37,25.85,彙總,台電自有,高
20260524,德基,2.4,大甲溪發電廠,德基#1機|德基#2機|德基#3機,3,23.4,彙總,台電自有,高
20260524,青山,5.5,大甲溪發電廠,青山一機|青山二機|青山三機|青山四機,4,36.8,彙總,台電自有,高
20260524,谷關,2.5,大甲溪發電廠,谷關#1機|谷關#2機|谷關#3機|谷關#4機,4,21.78,彙總,台電自有,高
20260524,天輪,3.5,大甲溪發電廠,天輪#1機|天輪#2機|天輪#3機|天輪#4機|天輪#5機,5,19.5,彙總,台電自有,高
20260524,馬鞍,2.1,大甲溪發電廠,馬鞍#1機|馬鞍#2機,2,13.35,彙總,台電自有,高
20260524,萬大,1.9,萬大發電廠,萬大#1機|萬大#2機|萬大#3機|萬大#4機,4,5.57,彙總,台電自有,高
20260524,大觀,4.9,大觀發電廠,大觀一廠#1機|大觀一廠#2機|大觀一廠#3機|大觀一廠#4機|大觀一廠#5機,5,11.0,彙總,台電自有,高
20260524,鉅工,2.0,明潭發電廠,鉅工#1機|鉅工#2機,2,4.35,彙總,台電自有,高
20260524,大觀二,20.2,大觀發電廠,大觀二廠#1機|大觀二廠#2機|大觀二廠#3機|大觀二廠#4機,4,100.0,彙總,台電自有,高
20260524,明潭,50.9,明潭發電廠,明潭#1機|明潭#2機|明潭#3機|明潭#4機|明潭#5機|明潭#6機,6,160.2,彙總,台電自有,高
20260524,碧海,0.5,東部發電廠,碧海,1,6.12,單機,台電自有,高
20260524,立霧,0.0,東部發電廠,立霧#1機|立霧#2機,2,3.2,彙總,台電自有,高
20260524,龍澗,0.0,東部發電廠,龍澗#1機|龍澗#2機,2,9.72,彙總,台電自有,高
20260524,卓蘭,4.0,卓蘭發電廠,卓蘭#1機|卓蘭#2機,2,8.0,彙總,台電自有,高
20260524,水里,0.0,明潭發電廠,水里,1,1.27,單機,台電自有,高
20260524,其他小水力,23.0,桂山發電廠|石門發電廠|卓蘭發電廠|萬大發電廠|明潭發電廠|大甲溪發電廠|曾文發電廠|高屏發電廠|東部發電廠|蘭陽發電廠,烏來#1機|烏來#2機|桂山#1機|桂山#2機|粗坑|翡翠|軟橋|石門#1機|石門#2機|義興|景山|松林#1機|松林#2機|濁水|北山|湖山|南岸二#1機|南岸二#2機|后里#1機|后里#2機|社寮|后里示範|曾文|六龜#1機|六龜#2機|竹門|龍溪|水簾|清水#1機|清水#2機|清水#3機|清流|銅門#1機|銅門#2機|銅門#3機|榕樹|初英|溪口|圓山#1機|圓山#2機|天埤#1機|天埤#2機|天埤#3機|天埤#4機,44,41.84,彙總,台電自有,中
